// Analysis: group_comparison
// Studies: 53
// Total foci: 1069
// Foci with t-values: 1045
// Coordinate space: MNI
// All statistics converted to t-values

// Reference=17240066
// Subjects=19
48.0	-30.0	54.0	-5.941
-9.0	-75.0	-33.0	4.774
-45.0	-48.0	-21.0	4.706
0.0	-60.0	-12.0	4.981
3.0	60.0	12.0	6.577
24.0	-54.0	3.0	-4.113
-36.0	-72.0	27.0	5.452
-6.0	-45.0	27.0	5.142
-18.0	-21.0	39.0	-7.495

// Reference=26839078
// Subjects=104
-3.0	63.0	-18.0	6.343
-6.0	54.0	-12.0	4.072
-12.0	48.0	3.0	2.904
6.0	57.0	-9.0	3.519
-36.0	21.0	-21.0	4.56
3.0	-30.0	-15.0	3.672
0.0	27.0	12.0	4.297
-6.0	54.0	-6.0	3.334
-12.0	51.0	6.0	4.15
6.0	39.0	15.0	3.705
0.0	-33.0	-12.0	4.804
-3.0	63.0	-18.0	6.343
-6.0	54.0	-12.0	4.072
-12.0	48.0	3.0	2.904
6.0	57.0	-9.0	3.519
-36.0	21.0	-21.0	4.56
3.0	-30.0	-15.0	3.672
0.0	27.0	12.0	4.297
-6.0	54.0	-6.0	3.334
-12.0	51.0	6.0	4.15
6.0	39.0	15.0	3.705
0.0	-33.0	-12.0	4.804

// Reference=27242492
// Subjects=58
24.0	18.0	54.0	3.97
-36.0	-63.0	45.0	3.76
42.0	-69.0	48.0	4.18
-6.0	36.0	12.0	-3.66
6.0	42.0	6.0	-3.98
24.0	18.0	54.0	3.97
-36.0	-63.0	45.0	3.76
42.0	-69.0	48.0	4.18
-6.0	36.0	12.0	-3.66
6.0	42.0	6.0	-3.98

// Reference=27857211
// Subjects=70
-3.0	33.0	-3.0	3.19
2.0	30.0	14.0	3.32
-41.0	50.0	18.0	3.28
36.0	44.0	29.0	3.13
-3.0	64.0	24.0	3.16
2.0	60.0	24.0	3.19
-18.0	-63.0	57.0	3.02
-1.0	-73.0	49.0	3.14
2.0	-72.0	48.0	4.12
55.0	-63.0	29.0	3.26
-34.0	-81.0	40.0	3.87
-35.0	-30.0	21.0	-4.77
-2.0	-22.0	46.0	-3.91
1.0	-18.0	49.0	-3.25
-1.0	-31.0	37.0	-3.21
-18.0	-16.0	9.0	-3.77
12.0	-16.0	12.0	-3.78
33.0	1.0	-20.0	-3.41
-2.0	6.0	57.0	-3.47
2.0	4.0	60.0	-3.23
-37.0	15.0	23.0	-3.33
37.0	-30.0	11.0	-3.6
-22.0	-39.0	3.0	-3.22
-59.0	-12.0	21.0	-3.39
-19.0	-76.0	-3.0	-3.54
12.0	-71.0	-3.0	-3.14
-1.0	-52.0	-45.0	-3.44
2.0	-52.0	-45.0	-3.31
-6.0	-24.0	-7.0	-3.89
3.0	-35.0	-40.0	-3.09
-35.0	-30.0	21.0	-4.77
-2.0	-22.0	46.0	-3.91
1.0	-18.0	49.0	-3.25
-1.0	-31.0	37.0	-3.21
-18.0	-16.0	9.0	-3.77
12.0	-16.0	12.0	-3.78
33.0	1.0	-20.0	-3.41
-2.0	6.0	57.0	-3.47
2.0	4.0	60.0	-3.23
-37.0	15.0	23.0	-3.33
37.0	-30.0	11.0	-3.6
-22.0	-39.0	3.0	-3.22
-59.0	-12.0	21.0	-3.39
-19.0	-76.0	-3.0	-3.54
12.0	-71.0	-3.0	-3.14
-1.0	-52.0	-45.0	-3.44
2.0	-52.0	-45.0	-3.31
-6.0	-24.0	-7.0	-3.89
3.0	-35.0	-40.0	-3.09
-3.0	33.0	-3.0	3.19
2.0	30.0	14.0	3.32
-41.0	50.0	18.0	3.28
36.0	44.0	29.0	3.13
-3.0	64.0	24.0	3.16
2.0	60.0	24.0	3.19
-18.0	-63.0	57.0	3.02
-1.0	-73.0	49.0	3.14
2.0	-72.0	48.0	4.12
55.0	-63.0	29.0	3.26
